ID	Names	InChIKey
45479	(13cis)-retinol|(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-ol|13-cis-retinol|RETINOL	FPIPGXGPPPQFEQ-HWCYFHEPSA-N
45487	(13cis)-retinal|(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenal|13-cis-retinal|13-cis-retinaldehyde|RETINAL	NCYCYZXNIZJOKI-UHFFFAOYSA-N
4553	(-)-Deoxypodorhizone|(-)-yatein|(3R,4R)-4-[(2H-1,3-benzodioxol-5-yl)methyl]-3-[(3,4,5-trimethoxyphenyl)methyl]oxolan-2-one|Yatein	GMLDZDDTZKXJLU-JKSUJKDBSA-N
45616	(1R)-1-PHENYLETHANOL|(1R)-1-phenylethanol|(R)-1-phenylethanol|(R)-alpha-methylbenzenemethanol|(R)-alpha-methylbenzyl alcohol	WAPNOHKVXSQRPX-SSDOTTSWSA-N
456215	5'-O-phosphonatoadenosine|AMP|AMP dianion|AMP(2-)|Adenosine-5-monophosphate dianion|Adenosine-5-monophosphate(2-)	UDMBCSSLTHHNCD-KQYNXXCUSA-N
456216	5'-O-[(phosphonatooxy)phosphinato]adenosine|ADP|ADP trianion|adenosine 5'-diphosphate	XTWYTFMLZFPYCI-KQYNXXCUSA-N
45713	(E)-5-(2-(4-hydroxyphenyl)ethenyl)-1,3-benzenediol|(E)-resveratrol|3,4',5-stilbenetriol|3,4',5-trihydroxy-trans-stilbene|3,4',5-trihydroxystilbene|3,5,4'-trihydroxystilbene|5-[(1E)-2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol|5-[(E)-2-(4-hydroxyphenyl)vinyl]benzene-1,3-diol|RESVERATROL|Resveratrol|trans-resveratrol	LUKBXSAWLPMMSZ-OWOJBTEDSA-N
45725	N,N'-bis(3-ammoniopropyl)butane-1,4-diaminium|SPERMINE (FULLY PROTONATED FORM)|spermine|spermine (fully protonated)	PFNFFQXMRSDOHW-UHFFFAOYSA-N
4579	5-(2-phenylethyl)benzene-1,3-diol|5-(2-phenylethyl)resorcinol|dihydropinosylvin	LDBYHULIXFIJAZ-UHFFFAOYSA-N
45815	C8-ceramide|Cer(d18:1/8:0)|N-[(2S,3R,4E)-1,3-dihydroxyoctadec-4-en-2-yl]octanamide|N-octanoylsphing-4-enine	APDLCSPGWPLYEQ-LOSJGSFVSA-N
45863	(2aR-(2aalpha,4beta,4abeta,6beta,9alpha(alpha R*,betaS*),11alpha,12alpha,12balpha))-beta-(Benzoylamino)-alpha-hydroxybenzenepropanoic acid 6,12b-bis(acetyloxy)-12-(benzoyloxy)-2a,3,4,4a,5,6,9,10,11,12,12a,12b-dodecahydro-4,11-dihydroxy-4a,8,13,13-tetramethyl-5-oxo-7,11-methano-1H-cyclodeca(3,4)benz(1,2-b)oxet-9-yl ester|4alpha,10beta-bis(acetyloxy)-13alpha-[(2S,3S)-3-benzamido-2-hydroxy-3-phenylpropanoyloxy]-1,7beta-dihydroxy-9-oxo-5beta,20-epoxytax-11-en-2alpha-yl benzoate|5beta,20-Epoxy-1,2-alpha,4,7beta,10beta,13alpha-hexahydroxytax-11-en-9-one 4,10-diacetate 2-benzoate 13-ester with (2R,3S)-N-benzoyl-3-phenylisoserine|Paclitaxel|TAXOL|Taxol A|taxol	RCINICONZNJXQF-MZXODVADSA-N
45895	(CH3)3C-OH|1,1-dimethylethanol|2-methylpropan-2-ol|TERTIARY-BUTYL ALCOHOL|t-Butylalkohol|t-butanol|t-butyl alchohol|tert-butanol|tert-butyl alcohol|trimethylcarbinol|trimethylmethanol	DKGAVHZHDRPRBM-UHFFFAOYSA-N
45912	(2S,3R)-2,3,4-trihydroxybutanoate|D-threonate|THREONATE ION	JPIJQSOTBSSVTP-GBXIJSLDSA-N
45956	2,3-di(octadecanoyloxy)propyl octadecanoate|Stearic acid triglycerin ester|TG(18:0/18:0/18:0)|Trioctadecanoin|glyceryl tristearate|propane-1,2,3-triyl trioctadecanoate|stearin|trioctadecanoylglycerol|tristearin|tristearoyl-sn-glycerol	DCXXMTOCNZCJGO-UHFFFAOYSA-N
46020	(CH3)4N(+)|N,N,N-trimethylmethanaminium|TETRAMETHYLAMMONIUM ION|[NMe4](+)|tetramethylammonium|tetramethylazanium|trimethylaminomethane	QEMXHQIAXOOASZ-UHFFFAOYSA-N
4608	(methyldisulfanyl)methane|2,3-dithiabutane|Dimethyl disulfide|Methyl disulfide|dimethyl disulfide|dimethyl disulphide|dimethyldisulfide	WQOXQRCZOLPYPM-UHFFFAOYSA-N
46081	2,4-difluoro-alpha,alpha-bis(1H-1,2,4-triazol-1-ylmethyl)benzyl alcohol|2-(2,4-DIFLUOROPHENYL)-1,3-DI(1H-1,2,4-TRIAZOL-1-YL)PROPAN-2-OL|2-(2,4-difluorophenyl)-1,3-bis-(1H-1,2,4-triazol-1-yl)propan-2-ol|Biozole|Diflucan|Elazor|Triflucan|fluconazol|fluconazole|fluconazolum	RFHAOTPXVQNOHP-UHFFFAOYSA-N
46202	Undecanaldehyde|Undecylaldehyde|Undecylic aldehyde|n-Undecanal|undecanal|undecyl aldehyde	KMPQYAYAQWNLME-UHFFFAOYSA-N
46245	2-((all-E)-3,7,11,15,19,23,27,31,35,39-decamethyl-2,6,10,14,18,22,26,30,34,38-tetracontadecaenyl)-5,6-dimethoxy-3-methyl-p-benzoquinone|2-[(2E,6E,10E,14E,18E,22E,26E,30E,34E)-3,7,11,15,19,23,27,31,35,39-decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaen-1-yl]-5,6-dimethoxy-3-methyl-1,4-benzoquinone|2-[(2E,6E,10E,14E,18E,22E,26E,30E,34E)-3,7,11,15,19,23,27,31,35,39-decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaen-1-yl]-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione|Adelir|CoQ|CoQ10|Coenzyme Q10|Q|Q 199|Q10|UBIQUINONE-10|Ubidecarenone|Ubiquinone-10|all-trans-ubiquinone|coenzyme Q10|ubiquinone|ubiquinone 10|ubiquinone 50|ubiquinone-10	OZTQEXIHTJYZKE-UHFFFAOYSA-N
46252	5,6-Diamino-2,4-dihydroxypyrimidine|5,6-diaminopyrimidine-2,4(1H,3H)-dione|5,6-diaminopyrimidine-2,4-dione|5,6-diaminouracil|diaminouracil	BBTNLADSUVOPPN-UHFFFAOYSA-N
4629	(20R,25R)-spirost-5-en-3beta-ol|(25R)-spirost-5-en-3beta-ol|(3beta,25R)-spirost-5-en-3-ol|diosgenin|nitogenin	WQLVFSAGQJTQCK-VKROHFNGSA-N
46398	URIDINE 5'-TRIPHOSPHATE|UTP|uridine 5'-triphosphate(4-)|utp	PGAVKCOVUIYSFO-XVFCMESISA-N
4648	22(29)-Hopene|A'-neogammacer-22(29)-ene|Diploptene|Hop-22(29)-ene|hop-22(29)-ene	HHXYJYBYNZMZKX-PYQRSULMSA-N
46502	TUNGSTATE(VI)ION|Wolframat|[WO4](2-)|tetraoxidotungstate(2-)|tetraoxidotungstate(VI)|tungstate|wolframate	CMPGARWFYBADJI-UHFFFAOYSA-L
46511	1-ethanethiol|1-mercaptoethane|Aethanethiol|Aethylmercaptan|etantiolo|ethanethiol|ethyl hydrosulfide|ethyl mercaptan|ethyl sulfhydrate|ethyl thioalcohol|ethyl-mercaptan|etilmercaptano|mercaptan C2|mercaptoethane|stench|stench gas	DNJIEGIFACGWOD-UHFFFAOYSA-N
46570	(2Z)-2-methyl-4-(9H-purin-6-ylamino)-2-buten-1-ol|(2Z)-2-methyl-4-(9H-purin-6-ylamino)but-2-en-1-ol|(Z)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol|cis-zeatin	UZKQTCBAMSWPJD-UHFFFAOYSA-N
46645	1-Hydroxymethylpropane|1-hydroxymethylpropane|2-Methyl-1-propanol|2-methyl-1-propanol|2-methylpropan-1-ol|2-methylpropanol|IBA|Isobutylalkohol|i-Butanol|i-Butyl alcohol|iso-C4H9OH|iso-butyl alcohol|isobutanol|isobutyl alcohol|isopropylcarbinol	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
46702	(-)-Geosmin|(-)-geosmin|(4S,4aS,8aR)-4,8a-dimethyloctahydronaphthalen-4a(2H)-ol|(4S-(4alpha,4aalpha,8abeta))-octahydro-4,8a-dimethyl-4a(2H)-naphthol|Geosmin|octahydro-4alpha,8abeta-dimethyl-4aalpha(2H)-naphthol|trans-1,10-Dimethyl-trans-9-decalol|trans-1,10-dimethyl-trans-decalol	JLPUXFOGCDVKGO-TUAOUCFPSA-N
46734	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol|(4S,7R)-germacra-1(10)E,5E-diene-11-ol|2-[(1R,2E,4S,7E)-4,8-dimethylcyclodeca-2,7-dien-1-yl]propan-2-ol|Germacradienol	ZVZPKUXZGROCDB-IFRRKGDKSA-N
46762	(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol|(2E,6E,10E)-geranylgeraniol|Geranylgeraniol	OJISWRZIEWCUBN-QIRCYJPOSA-N
46898	(3beta)-cholest-5-en-3-ol, (Z)-9-octadecenoate|(3beta)-cholest-5-en-3-yl (9Z)-octadec-9-enoate|18:1 Cholesteryl ester|CE(18:1(9Z))|CE(18:1)|CHOLESTERYL OLEATE|Cholest-5-en-3-beta-yl oleate|Cholesteryl cis-9-octadecenoate|Cholesteryl oleate|cholest-5-en-3-yl (9Z)-9-octadecenoate|cholesteryl (9Z-octadecenoate)|cholesteryl cis-9-octadecenoate|oleoylcholesterol	RJECHNNFRHZQKU-RMUVNZEASA-N
46911	(2S)-2,5-diammoniopentanoate|L-ornithine|L-ornithine monocation|L-ornithinium|L-ornithinium(1+)	AHLPHDHHMVZTML-BYPYZUCNSA-N
46951	2,3-Dihydroxyphenylpropanoate|3-(2,3-dihydroxyphenyl)propanoate	QZDSXQJWBGMRLU-UHFFFAOYSA-N
46957	2-Hydroxyphenylpropanoate|3-(2-Hydroxyphenyl)propionate|3-(2-hydroxyphenyl)propanoate|melilotate	CJBDUOMQLFKVQC-UHFFFAOYSA-N
46971	(-)-premnaspirodiene|(-)-vetispiradiene|(2R,5S,10R)-6,10-dimethyl-2-(prop-1-en-2-yl)spiro[4.5]dec-6-ene	WEZDOYDDKIHCLM-RBSFLKMASA-N
46979	(2S,3R,4E)-2-(acetylamino)-4-octadecene-1,3-diol|C2-ceramide|N-(acetyl)-sphing-4-enine|N-[(2S,3R)-1,3-dihydroxyoctadec-4-en-2-yl]acetamide|N-[(2S,3R,4E)-1,3-dihydroxyoctadec-4-en-2-yl]acetamide|N-acetoyl-D-erythro-sphingosine|N-acetyl-D-erythro-sphingosine	BLTCBVOJNNKFKC-VQTJNVASSA-N
46987	ALPHA-L-ARABINOSE|WURCS=2.0/1,1,0/[a211h-1a_1-5]/1/|alpha-L-arabinopyanose|alpha-L-arabinopyranose	SRBFZHDQGSBBOR-QMKXCQHVSA-N
46994	D-arabinopyranose|D-arabinose|WURCS=2.0/1,1,0/[a122h-1x_1-5]/1/	SRBFZHDQGSBBOR-ZRMNMSDTSA-N
47002	BETA-D-RIBOFURANOSYL|WURCS=2.0/1,1,0/[a222h-1b_1-4]/1/|beta-D-Rib|beta-D-ribofuranose	HMFHBZSHGGEWLO-TXICZTDVSA-N
47013	(3R,4S,5R)-5-(hydroxymethyl)tetrahydrofuran-2,3,4-triol|D-Ribose|D-ribofuranose|D-ribose|WURCS=2.0/1,1,0/[a222h-1x_1-4]/1/|ribose	HMFHBZSHGGEWLO-SOOFDHNKSA-N
47014	(2R,3R,4R)-2,3,4,5-tetrahydroxypentanal|D-ribo-2,3,4,5-tetrahydroxyvaleraldehyde|D-ribose|WURCS=2.0/1,1,0/[o222h]/1/|aldehydo-D-ribo-pentose|aldehydo-D-ribose	WXYXERHRDKEISL-ZXZARUISSA-N
4712	(1S,3R,5Z,7E,22E)-9,10-secoergosta-5,7,10,22-tetraene-1,3-diol|1alpha-hydroxyergocalciferol|1alpha-hydroxyvitamin D2|Hectorol|doxercalciferol|doxercalciferolum	HKXBNHCUPKIYDM-CGMHZMFXSA-N
47133	5'-CHLORO-5'-DEOXYADENOSINE|5'-chloro-5'-deoxyadenosine|5'-chloroadenosine	IYSNPOMTKFZDHZ-KQYNXXCUSA-N
47214	(23S)-23,25-dihydroxycalciol|(23S)-23,25-dihydroxycholecalciferol|(23S)-23,25-dihydroxyvitamin D3|(3S,5Z,7E,23S)-9,10-secocholesta-5,7,10-triene-3,23,25-triol|23S,25(OH)2D3|23S,25-dihydroxycholecalciferol|23S,25-dihydroxyvitamin D3	JVBPQHSRTHJMLM-WTHMTOCBSA-N
47291	(2S)-2-azaniumyl-3-chloropropanoate|3-chloro-D-alanine	ASBJGPTTYPEMLP-UWTATZPHSA-N
47325	(1R,2R)-1-(4-aminophenyl)-2-(dichloroacetylamino)-1,3-propanediol|N-[(1R,2R)-1-(4-aminophenyl)-1,3-dihydroxypropan-2-yl]-2,2-dichloroacetamide|N-[(1R,2R)-2-(4-aminophenyl)-2-hydroxy-1-(hydroxymethyl)ethyl]-2,2-dichloroacetamide|alpha-N-dichloroacetyl-p-aminophenylserinol	BFLNGKUCFYKCFZ-RKDXNWHRSA-N
4746	4-keto-beta-carotene|4-oxo-beta-carotene|Echinenone|aphanin|beta,beta-caroten-4-one|echinenone|myoxanthin	QXNWZXMBUKUYMD-UHFFFAOYSA-N
47518	(2S,4R)-1-acetyl-4-(4-{[2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine|(2S,4R)-ketoconazole|1-ACETYL-4-(4-{[(2S,4R)-2-(2,4-DICHLOROPHENYL)-2-(1H-IMIDAZOL-1-YLMETHYL)-1,3-DIOXOLAN-4-YL]METHOXY}PHENYL)PIPERAZINE|1-acetyl-4-(4-{[(2S,4R)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine	XMAYWYJOQHXEEK-ZEQKJWHPSA-N
47622	Acetic ester|Acetyl ester|acetate esters|acetyl esters|an acetyl ester	
47693	(3S,4S,5R)-1,3,4,5,6-pentahydroxyhexan-2-one|D-tagatose|keto-D-tagatose	DWJZKGYQNOQQEZ-YZNZAMEGSA-N
47771	(2R)-2,5,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol|(2R)-2,5,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-chromen-6-ol|(2R)-3,4-dihydro-2,5,8-trimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-2H-1-benzopyran-6-ol|(2R,4'R,8'R)-beta-tocopherol|(R,R,R)-beta-tocopherol|5,8-dimethyltocol|RRR-beta-tocopherol|beta-Tocopherol|beta-tocopherol	WGVKWNUPNGFDFJ-DQCZWYHMSA-N
47772	(+)-delta-tocopherol|(2R)-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-1-benzopyran-6-ol|(2R)-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydro-2H-chromen-6-ol|(2R)-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-6-chromanol|(2R)-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]chroman-6-ol|(2R)-3,4-dihydro-2,8-dimethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-2H-1-benzopyran-6-ol|(2R,4'R,8'R)-delta-tocopherol|(R,R,R)-delta-tocopherol|8-methyltocol|E309|RRR-delta-tocopherol|delta-Tocopherol|delta-tocopherol	GZIFEOYASATJEH-VHFRWLAGSA-N
47777	1,3-Diacylglycerol|1,3-diacylglycerols|1,3-diglyceride|1,3-diglycerides|a 1,3-diacylglycerol	
47786	16-Oxosteroid|16-oxo steroids|16-oxosteroids|a 16-oxosteroid	
47787	11-Oxosteroid|11-oxo steroids|11-oxosteroids|an 11-oxosteroid	
47788	3-Oxosteroid|3-oxo steroids|3-oxosteroids|a 3-oxosteroid	
47789	7-Oxosteroid|7-oxo steroids|7-oxosteroids|a 7-oxosteroid	
47793	(1E)-phenylacetaldehyde oxime|(1E)-phenylethanal oxime|(E)-phenylacetaldehyde oxime|(E)-phenylacetaldoxime|N-[(1E)-2-phenylethylidene]hydroxylamine	CXISHLWVCSLKOJ-UHFFFAOYSA-N
47799	(1S,3R,5Z,7E,24R,25)-9,10-secocholesta-5,7,10(19)-triene-1,3,24,25-tetrol|1alpha,24R,25(OH)3D3|1alpha,24R,25-trihydroxycholecalciferol|1alpha,24R,25-trihydroxyvitamin D3|calcitetrol	WFZKUWGUJVKMHC-UKBUZQLGSA-N
47805	(3S,5Z,7E)-3,25-dihydroxy-9,10-secocholesta-5,7,10-trien-24-one|24-Keto-25-hydroxyvitamin D3|24-oxo-25(OH)D3|24-oxo-25-hydroxyvitamin D3|24-oxocalcidiol|25-Hydroxy-24-oxocholecalciferol|25-Hydroxy-24-oxovitamin D3|25-hydroxy-24-oxocalciol|25-hydroxy-24-oxovitamin D3	DDZHNKIBJQESJA-AHMPPUFCSA-N
47807	1-isothiocyanato-4-(methylsulfinyl)butane|4-isothiocyanatobutyl methyl sulfoxide|Sulforafan|Sulforaphane|sulforaphane	SUVMJBTUFCVSAD-UHFFFAOYSA-N
47812	(1S)-1,25-dihydroxy-24-oxocalciol|(1S,3R,5Z,7E)-1,3,25-trihydroxy-9,10-secocholesta-5,7,10-trien-24-one|1,25-Dihydroxy-24-oxo-vitamin D3|1,25-Dihydroxy-24-oxocholecalciferol|1alpha,25-dihydroxy-24-oxocholecalciferol|1alpha,25-dihydroxy-24-oxovitamin D3|24-Kdhvd3|24-Keto-1,25-dihydroxyvitamin D3|24-oxo-1alpha,25(OH)2D3|24-oxo-1alpha,25-dihydroxycholecalciferol|24-oxo-1alpha,25-dihydroxyvitamin D3	BWFQMABKLLTETH-YGQRWWDYSA-N
47813	(1S)-1,23,25-trihydroxy-24-oxocalciol|1,23,25-Tov|1,23,25-Trihydroxy-24-oxo-vitamin D3|1,23,25-Trihydroxy-24-oxocholecalciferol|23-hydroxy-24-oxocalcitriol|24-oxo-1alpha,23,25(OH)3D3|24-oxo-1alpha,23,25-trihydroxyvitamin D3|24-oxo-23-hydroxycalcitriol	ARRIBDAUGOLZSJ-QEEPAQDXSA-N
47818	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol|(1S,3R,5Z,7E)-24-nor-9,10-secochola-5,7,10(19)-triene-1,3,23-triol|1,23-Dihydroxy-24,25,26,27-tetranorvitamin D3|1,23-Dtnv-D3|1alpha,23-dihydroxy-24,25,26,27-tetranorcholecalciferol|1alpha,23-dihydroxy-24,25,26,27-tetranorvitamin D3|24,25,26,27-tetranor-1,23(OH)2D3|24,25,26,27-tetranor-1alpha,23-dihydroxyvitamin D3|tetranor 1alpha,23(OH)2D3	QKSLGXKBRJBRQD-NKLFQLIUSA-N
47820	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol|(1S,3R,5Z,7E)-1,3-dihydroxy-24-nor-9,10-secochola-5,7,10(19)-trien-23-al|24,25,26,27-tetranor-23-oxo-1alpha-hydroxycholecalciferol|24,25,26,27-tetranor-23-oxo-1alpha-hydroxyvitamin B3|tetranor-23-oxo-1alpha(OH)D3	AOVGFTJYESGAEA-NKLFQLIUSA-N
47892	(2Z)-3-[4-(beta-D-glucopyranosyloxy)phenyl]acrylate|(2Z)-3-[4-(beta-D-glucopyranosyloxy)phenyl]prop-2-enoate|4'-O-beta-D-glucosyl-cis-4-coumarate	LJFYQZQUAULRDF-TVKJYDDYSA-N
47905	(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-en-1-yl acetate|(E)-coniferyl acetate|coniferyl-9-O-acetate	XLZFUNZRKIQHOL-ONEGZZNKSA-N
47907	3-Oxo-delta5-steroid|3-keto-Delta(5)-steroid|3-keto-Delta(5)-steroids|3-oxo Delta(5)-steroids|a 3-oxo-Delta(5)-steroid	
47908	Alkyl thiol|alkanethiols|alkyl thiols|an alkyl thiol	
47909	3-Oxo-delta4-steroid|3-oxo Delta(4)-steroid|3-oxo Delta(4)-steroids|3-oxo-Delta(4) steroids|a 3-oxo-Delta(4)-steroid	
47921	(2Z)-3-(2-hydroxyphenyl)acrylate|(2Z)-3-(2-hydroxyphenyl)prop-2-enoate|cis-2-coumarate|cis-2-hydroxycinnamate	PMOWTIHVNWZYFI-UHFFFAOYSA-N
47928	(2E)-3-(3-hydroxyphenyl)acrylate|(2E)-3-(3-hydroxyphenyl)prop-2-enoate	KKSDGJDHHZEWEP-UHFFFAOYSA-N
47931	4-O-beta-D-glucopyranosyl-D-mannopyranose|beta-D-glucopyranosyl-(1->4)-D-mannopyranose|beta-D-glucosyl-(1->4)-D-mannopyranose	GUBGYTABKSRVRQ-LNCRCTFVSA-N
47961	(2E,4Z)-5-hydroxypenta-2,4-diene-1,2,5-tricarboxylate	HJIBROWPWNLWHX-UHFFFAOYSA-N
48025	3',5'-dihydroxyflavanones|a 3',5'-dihydroxyflavanone	
48026	(2S)-5,7-bis(oxidanyl)-2-[3,4,5-tris(oxidanyl)phenyl]-2,3-dihydrochromen-4-one|(2S)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2,3-dihydro-4H-chromen-4-one|(2S)-dihydrotricetin|Dihydrotricetin|Pentahydroxyflavanone	USQXPEWRYWRRJD-LBPRGKRZSA-N
48058	1-buten-3-one|2-butenone|3-buten-2-one|3-butenone-2|CH2=CHCOCH3|Delta(3)-2-butenone|Methylvinylketon|acetyl ethylene|but-3-en-2-one|butenone|gamma-oxo-alpha-butylene|methyl ethenyl ketone|methyl vinyl ketone|methylene acetone|methylvinylcetone|vinyl methyl ketone	FUSUHKVFWTUUBE-UHFFFAOYSA-N
48095	D-(-)-fructose|D-(-)-levulose|D-Fructose|keto-D-fructose	DWJZKGYQNOQQEZ-YZNZAMEGSA-N
48209	(6aR,9aS)-4-methoxy-2,3,6a,8,9,9a-hexahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromene-1,11-dione|(6aR-cis)-2,3,6a,8,9,9a-hexahydro-4-methoxycyclopenta[c]furo[3',2';4,5]furo[2,3-h][1]benzopyran-1,11-dione|2,3,6aalpha,8,9,9aalpha-hexahydro-4-methoxycyclopenta[c]furo[3',2':4,5]furo[2,3-h][1]benzopyran-1,11-dione|2,3,6aalpha,8,9,9aalpha-hexahydro-4-methoxycyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromene-1,11-dione|AFB2|Aflatoxin B2|Dihydroaflatoxin B1|Dihydroaflatoxine B1|aflatoxin B2|aflatoxin-B(2)	WWSYXEZEXMQWHT-WNWIJWBNSA-N
48300	(2R,3R)-butane-1,2,3,4-tetrol|D-threitol|D-threo-tetritol	UNXHWFMMPAWVPI-QWWZWVQMSA-N
48306	2-aminobut-2-enoate|2-ammoniobut-2-enoate|2-azaniumylbut-2-enoate	RQVLGLPAZTUBKX-UHFFFAOYSA-N
48336	(2R,4S)-1-acetyl-4-(4-{[2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine|(2R,4S)-ketoconazole|1-acetyl-4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine	XMAYWYJOQHXEEK-OZXSUGGESA-N
48455	(all-E)-2-(3,7,11,15,19,23,27,31-octamethyl-2,6,10,14,18,22,26,30-dotriacontaoctaenyl)-1,4-naphthalenedione|2-[(2E,6E,10E,14E,18E,22E,26E)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaen-1-yl]naphthalene-1,4-dione|2-demethylmenaquinone-8|demethylmenaquinone	MSQYBFVGRBIUSG-UHFFFAOYSA-N
48595	5'-deoxy-5'-(methylsulfanyl)inosine|5'-deoxy-5'-methylthioinosine|9-(5-S-methyl-5-thio-beta-D-ribofuranosyl)-9H-purin-6-ol|S-methyl-5'-thioinosine	GXYLOXCSJFJFKA-IOSLPCCCSA-N
48597	HAsO4(2-)|[AsO3(OH)](2-)|arsenate|hydrogen arsenate|hydroxidotrioxidoarsenate(2-)	DJHGAFSJWGLOIV-UHFFFAOYSA-N
48649	L-Sorbose|L-sorbopyranose|L-xylo-Hexulose	LKDRXBCSQODPBY-AMVSKUEXSA-N
48657	(3S,4R,5S)-3,4,5,6-tetrahydroxy-2-oxohexanal|1-dehydro-L-sorbose|2-dehydro-L-gulose|L-sorbosone|L-xylo-hexos-2-ulose	YONWITWSQYSAHS-VKHMYHEASA-N
48674	D-sorbopyranose|D-xylo-Hexulose	LKDRXBCSQODPBY-IANNHFEVSA-N
48716	(6E,10Z,12E,14E,16E,18E,20E,22Z,26E)-2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,10,12,14,16,18,20,22,26,30-undecaene|(9-cis,9'-cis)-7,7',8,8'-tetrahydro-psi,psi-carotene|9,9'-di-cis-zeta-carotene|9-cis,9'-cis-7,8,7',8'-tetrahydro-psi,psi-carotene	BIWLELKAFXRPDE-ZURBLSRNSA-N
48717	(6E,10Z,12E,14E,16Z,18E,20E,22Z,26E)-2,6,10,14,19,23,27,31-octamethyldotriaconta-2,6,10,12,14,16,18,20,22,26,30-undecaene|9,15,9'-tri-cis-zeta-carotene|9,15,9'-tricis-zeta-carotene|9,9',15-tri-cis-zeta-carotene|9-cis,9'-cis,15-cis-7,8,7',8'-tetrahydro-psi,psi-carotene	BIWLELKAFXRPDE-LMARSQGMSA-N
48741	2-p-menthadiene|3-isopropyl-6-methylene-1-cyclohexene|3-methylene-6-(1-methylethyl)cyclohexene|3-methylidene-6-(propan-2-yl)cyclohex-1-ene|4-isopropyl-1-methylene-2-cyclohexene|beta-Phellandren|beta-phellandrene|p-mentha-1(7),2-diene	LFJQCDVYDGGFCH-UHFFFAOYSA-N
48775	CADMIUM ION|Cd(2+)|Cd2+|cadmium(2+)|cadmium(2+) ion|cadmium(II) cation|cadmium, ion (Cd2+)	WLZRMCYVCSSEQC-UHFFFAOYSA-N
487869	(2R,3Z,5R)-3-(2-hydroxyethylidene)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylate|(2R,5R,Z)-3-(2-hydroxyethylidene)-7-oxo-4-oxa-1-aza-bicyclo[3.2.0]heptane-2-carboxylate|clavulanate|clavulanic acid anion	UHZZNJMZGMUGFB-ZCFIWIBFSA-N
48828	COBALT (II) ION|Co(2+)|Co(II)|Co2+|Cobalt(2+)|cobalt(2+)|cobalt(2+) ion|cobalt(II) cation|cobaltous ion	XLJKHNWPARRRJB-UHFFFAOYSA-N
4885	2-ethyl-4-thiopyridylamide|2-ethylpyridine-4-carbothioamide|ETH|ETP|Ethinamide|Ethionamide|Ethioniamide|Ethylisothiamide|Ethyonomide|Etionamid|Etionamide|Etioniamid|Trecator|ethionamide|ethionamidum|etionamida	AEOCXXJPGCBFJA-UHFFFAOYSA-N
